user_id,gender,daily_screen_time_hours,addiction_risk_level
12013,Other,6.79,Low
6540,Female,3.65,Low
13983,Female,4.14,Low
6719,Male,6.74,Low
17375,Other,7.71,Low
303,Male,7.49,Low
23696,Other,7.68,Low
12949,Other,3.83,Low
9252,Male,4.9,Low
7266,Female,5.93,Low
22212,Female,7.86,Low
11463,Other,5.35,Low
17004,Other,5.66,Low
9685,Male,4.4,Low
14184,Female,7.94,Low
15024,Male,5.03,Low
13218,Other,6.42,Low
11145,Other,8.54,Low
10964,Female,6.33,Low
22465,Female,7.36,Low
20632,Other,7.78,Low
6764,Other,8.67,Low
19078,Female,7.94,Low
15570,Other,4.1,Low
9391,Male,7.87,Low
24694,Male,6.87,Low
24016,Male,6.18,Low
4518,Other,4.29,Low
9863,Male,5.98,Low
24904,Other,10.04,Low
23824,Female,4.88,Low
21299,Other,3.96,Low
12283,Female,5.06,Low
20631,Other,3.06,Low
15140,Other,6.37,Low
16658,Female,6.0,Low
20444,Female,4.97,Low
9647,Female,4.18,Low
4825,Male,6.91,Low
7742,Female,4.99,Low
21682,Male,4.94,Low
21773,Female,4.96,Low
405,Female,4.74,Low
22190,Female,6.81,Low
15954,Other,5.01,Low
20210,Female,2.14,Low
11047,Female,7.57,Low
6714,Male,7.26,Low
23896,Male,7.18,Low
7149,Other,7.84,Low
669,Other,6.89,Low
19657,Male,7.84,Low
20520,Female,10.31,Low
16993,Female,7.26,Low
4529,Female,4.38,Low
20190,Male,3.03,Low
11751,Other,8.31,Low
14647,Male,4.04,Low
5514,Female,4.03,Low
17681,Male,5.82,Low
2349,Other,5.0,Low
6658,Female,5.21,Low
22959,Other,5.21,Low
3781,Female,6.47,Low
4655,Male,6.17,Low
12350,Other,2.84,Low
21,Female,5.33,Low
8486,Other,5.93,Low
13388,Female,9.85,Low
8560,Male,4.3,Low
9017,Female,5.42,Low
14117,Male,4.37,Low
7278,Female,4.64,Low
16736,Other,5.16,Low
14078,Other,7.81,Low
10250,Male,8.18,Low
11627,Female,6.45,Low
13042,Other,5.9,Low
13433,Male,5.17,Low
7887,Other,6.14,Low
1356,Male,8.57,Low
14250,Other,5.42,Low
21982,Male,7.51,Low
16761,Male,5.21,Low
17145,Other,2.48,Low
9079,Other,4.05,Low
18007,Male,5.45,Low
21297,Male,4.49,Low
13742,Male,7.31,Low
12312,Male,5.17,Low
7178,Female,3.65,Low
24719,Female,8.18,Low
1600,Other,3.29,Low
5551,Male,6.52,Low
20086,Female,2.31,Low
14593,Male,7.6,Low
4080,Female,6.65,Low
18602,Other,5.69,Low
16511,Other,7.16,Low
7583,Female,4.03,Low
19623,Male,5.76,Low
21685,Male,5.53,Low
19005,Female,4.59,Low
20074,Female,6.08,Low
897,Female,3.9,Low
15844,Male,4.77,Low
10312,Female,5.27,Low
1567,Male,3.84,Low
2616,Female,6.66,Low
23483,Female,2.17,Low
2369,Other,10.33,Low
21210,Male,4.46,Low
17087,Other,5.69,Low
1614,Female,5.76,Low
17650,Other,5.7,Low
10452,Female,6.52,Low
10766,Male,4.38,Low
18164,Male,7.97,Low
18775,Female,2.29,Low
14269,Female,4.82,Low
2514,Other,1.36,Low
22298,Other,6.69,Low
18792,Male,5.14,Low
20971,Male,3.36,Low
23117,Male,7.77,Low
19679,Other,7.58,Low
3911,Female,6.2,Low
1368,Other,4.57,Low
23323,Other,8.04,Low
4908,Female,6.44,Low
4492,Other,6.17,Low
2329,Female,5.95,Low
7199,Other,9.03,Low
3629,Male,7.37,Low
10615,Other,1.17,Low
22922,Female,4.26,Low
16900,Female,9.44,Low
5579,Male,6.26,Low
2542,Other,6.06,Low
10149,Other,5.96,Low
1855,Female,6.55,Low
7610,Other,2.64,Low
9327,Male,6.08,Low
19761,Other,7.2,Low
12179,Female,4.56,Low
14157,Other,2.55,Low
2833,Female,8.64,Low
23900,Female,4.28,Low
23766,Male,6.71,Low
19663,Male,6.31,Low
16328,Female,9.15,Low
23015,Female,6.07,Low
6495,Other,8.77,Low
11349,Other,3.99,Low
18596,Other,5.37,Low
16630,Other,5.4,Low
5861,Female,2.21,Low
17993,Female,4.86,Low
11187,Male,4.9,Low
1959,Female,6.45,Low
22047,Female,5.95,Low
11349,Female,6.07,Low
8083,Other,6.2,Low
5284,Female,5.26,Low
13125,Other,3.6,Low
9316,Female,9.05,Low
10119,Other,6.65,Low
3572,Female,5.46,Low
14768,Male,8.16,Low
7782,Female,9.64,Low
22812,Female,4.34,Low
7746,Male,8.29,Low
15189,Female,1.18,Low
13539,Female,6.01,Low
22789,Male,5.41,Low
7671,Other,5.91,Low
9046,Male,6.24,Low
10188,Other,6.67,Low
5510,Male,6.06,Low
7279,Other,6.83,Low
15613,Female,0.76,Low
4613,Female,2.93,Low
15128,Male,9.36,Low
5052,Other,9.51,Low
5316,Female,6.16,Low
17009,Female,4.96,Low
20577,Female,5.94,Low
5239,Other,9.78,Low
10616,Other,7.41,Low
7929,Other,5.52,Low
30,Other,5.92,Low
7092,Male,7.06,Low
7677,Male,6.16,Low
11664,Male,5.47,Low
24550,Female,3.5,Low
22560,Male,5.88,Low
22521,Other,3.52,Low
15438,Other,7.29,Low
23336,Other,2.95,Low
20646,Male,5.6,Low
12155,Male,5.96,Low
24193,Male,5.76,Low
24846,Female,7.16,Low
7002,Other,4.67,Low
2665,Male,3.72,Low
2417,Other,6.41,Low
4416,Other,7.23,Low
12686,Other,5.32,Low
22848,Male,4.76,Low
24853,Female,8.72,Low
4216,Female,8.77,Low
8547,Female,6.51,Low
20239,Other,6.55,Low
7716,Female,6.94,Low
24793,Male,2.77,Low
2423,Other,5.57,Low
10934,Other,5.99,Low
23061,Female,2.73,Low
22736,Male,3.04,Low
24135,Male,3.72,Low
21708,Male,4.74,Low
13981,Male,4.54,Low
14471,Female,5.62,Low
3905,Male,5.5,Low
6244,Other,6.71,Low
14183,Other,4.04,Low
8853,Female,7.8,Low
7788,Other,7.05,Low
4033,Other,8.74,Low
17963,Male,5.71,Low
23588,Male,6.06,Low
10172,Male,5.84,Low
2122,Male,4.68,Low
4033,Female,6.95,Low
11147,Male,4.13,Low
14182,Female,6.41,Low
18611,Female,7.73,Low
3792,Other,3.46,Low
13920,Female,8.24,Low
5755,Female,5.16,Low
13748,Female,4.74,Low
8849,Other,6.34,Low
12265,Male,7.94,Low
2474,Female,5.61,Low
20882,Female,7.1,Low
5489,Male,9.49,Low
315,Male,4.94,Low
4293,Other,1.92,Low
1403,Female,8.36,Low
20406,Male,2.24,Low
12015,Female,5.51,Low
2634,Female,6.42,Low
20818,Other,2.71,Low
13201,Male,10.86,Low
17862,Male,2.25,Low
8230,Female,5.64,Low
5370,Other,6.94,Low
7527,Male,3.08,Low
12065,Other,9.14,Low
21031,Female,9.73,Low
20615,Female,8.99,Low
20913,Other,5.43,Low
12664,Other,8.33,Low
19795,Female,6.46,Low
6351,Other,6.81,Low
22716,Female,4.99,Low
4309,Other,6.37,Low
17799,Other,2.98,Low
14280,Other,2.88,Low
21582,Female,3.24,Low
4947,Male,7.48,Low
19227,Female,3.84,Low
23123,Male,7.29,Low
19902,Other,8.33,Low
6330,Female,6.37,Low
5497,Other,6.51,Low
18180,Other,4.86,Low
10058,Female,6.16,Low
12142,Other,4.97,Low
4747,Other,4.75,Low
6135,Male,5.2,Low
22339,Male,4.23,Low
19993,Male,3.87,Low
23710,Other,3.26,Low
1802,Female,5.01,Low
22801,Female,5.72,Low
8557,Male,2.39,Low
20085,Other,3.33,Low
9689,Female,4.14,Low
3887,Other,5.8,Low
21311,Other,11.36,Low
2946,Female,3.59,Low
268,Female,6.65,Low
10130,Male,0.5,Low
6713,Other,3.33,Low
22312,Female,7.72,Low
19780,Other,7.34,Low
11688,Female,5.3,Low
24089,Male,4.18,Low
8591,Male,6.7,Low
19588,Male,4.42,Low
16850,Male,4.7,Low
21221,Other,5.21,Low
21966,Female,5.3,Low
20165,Other,5.31,Low
12994,Female,1.84,Low
8015,Female,4.95,Low
5932,Female,6.01,Low
4043,Other,4.68,Low
1944,Female,3.09,Low
11343,Other,6.48,Low
10543,Male,4.57,Low
24484,Male,2.5,Low
6574,Female,5.0,Low
6684,Other,7.2,Low
24333,Male,4.88,Low
23290,Female,5.51,Low
5920,Female,7.19,Low
7609,Male,6.14,Low
21721,Male,9.03,Low
15978,Female,9.1,Low
18474,Female,8.36,Low
6168,Other,8.47,Low
15698,Male,3.61,Low
20110,Male,5.13,Low
23253,Female,5.62,Low
15029,Other,6.02,Low
6644,Female,3.73,Low
21470,Male,8.68,Low
13795,Male,3.2,Low
9220,Other,9.11,Low
22162,Female,4.95,Low
24354,Other,3.33,Low
6788,Other,10.06,Low
6254,Other,6.97,Low
4846,Male,5.97,Low
9637,Other,7.04,Low
18536,Other,4.66,Low
18166,Male,7.56,Low
4433,Male,6.9,Low
24933,Other,6.38,Low
7176,Other,6.7,Low
23065,Male,5.56,Low
21899,Other,7.49,Low
17917,Other,6.13,Low
7393,Female,8.15,Low
21411,Other,6.53,Low
15986,Female,5.94,Low
10530,Other,8.73,Low
4792,Other,5.02,Low
10524,Other,8.32,Low
3480,Other,4.95,Low
24008,Female,4.71,Low
18389,Female,7.59,Low
16994,Female,3.37,Low
22531,Female,5.38,Low
7475,Other,6.27,Low
18366,Other,7.1,Low
15896,Other,3.25,Low
20897,Male,5.28,Low
15493,Female,5.66,Low
24816,Other,5.76,Low
21775,Female,5.8,Low
3428,Male,5.54,Low
11092,Other,6.52,Low
2865,Male,2.03,Low
13346,Male,3.75,Low
12317,Other,6.79,Low
21643,Other,3.15,Low
11337,Female,5.75,Low
24174,Other,7.76,Low
6365,Male,5.13,Low
19398,Female,6.15,Low
13393,Male,7.9,Low
20938,Other,7.56,Low
24576,Male,7.3,Low
5115,Female,8.29,Low
17938,Other,10.09,Low
7717,Female,8.93,Low
7137,Male,9.89,Low
6188,Female,6.98,Low
19068,Other,8.25,Low
15520,Female,8.15,Low
5895,Male,6.32,Low
15038,Male,5.47,Low
6502,Female,8.97,Low
23803,Male,7.54,Low
12795,Male,4.5,Low
8698,Female,6.63,Low
17439,Male,6.43,Low
4757,Male,6.68,Low
10455,Male,8.95,Low
14228,Female,7.38,Low
9297,Female,5.8,Low
3196,Other,5.73,Low
16157,Female,3.91,Low
4962,Female,6.89,Low
23855,Other,7.4,Low
20091,Male,6.64,Low
17620,Female,6.59,Low
519,Other,6.57,Low
2982,Other,5.34,Low
19943,Other,8.46,Low
9699,Female,7.01,Low
5775,Other,5.67,Low
2393,Male,4.07,Low
15827,Other,6.83,Low
10568,Female,4.92,Low
3995,Male,8.91,Low
5456,Male,8.04,Low
24046,Female,4.49,Low
18460,Other,5.7,Low
22968,Male,2.94,Low
7129,Female,6.76,Low
13821,Other,4.89,Low
16706,Male,3.92,Low
20957,Other,9.61,Low
10926,Female,7.6,Low
12155,Male,5.71,Low
920,Male,9.55,Low
68,Other,5.41,Low
20111,Other,4.41,Low
24572,Other,4.49,Low
13004,Male,4.25,Low
24363,Male,4.67,Low
12802,Male,6.6,Low
16171,Other,6.94,Low
18316,Other,7.16,Low
7881,Male,8.06,Low
1459,Male,4.16,Low
19364,Other,7.25,Low
21390,Other,3.38,Low
22729,Male,8.55,Low
14891,Male,6.17,Low
11934,Other,6.14,Low
15197,Male,4.08,Low
17922,Male,4.11,Low
18276,Male,6.66,Low
17778,Female,6.62,Low
18906,Other,6.25,Low
19998,Male,7.27,Low
15413,Female,8.79,Low
23101,Male,2.94,Low
10360,Other,9.55,Low
12467,Male,7.04,Low
12325,Male,5.5,Low
8392,Other,9.8,Low
13516,Male,6.2,Low
12240,Female,3.36,Low
17246,Male,7.85,Low
1445,Male,7.71,Low
9622,Other,4.55,Low
1167,Male,5.6,Low
2917,Male,8.67,Low
6701,Female,8.29,Low
11181,Male,1.67,Low
6262,Female,2.19,Low
14336,Female,6.88,Low
21165,Female,5.99,Low
19975,Other,7.41,Low
23596,Male,5.08,Low
15392,Other,7.08,Low
19803,Male,7.47,Low
24720,Female,6.42,Low
16285,Female,5.17,Low
12913,Other,3.34,Low
20639,Other,8.18,Low
24329,Female,9.45,Low
4169,Female,3.6,Low
9416,Female,0.5,Low
2167,Male,2.48,Low
8935,Male,6.66,Low
10179,Other,6.28,Low
11741,Female,6.32,Low
17828,Other,7.97,Low
18149,Male,6.52,Low
10184,Other,6.3,Low
15081,Other,7.9,Low
2747,Male,8.0,Low
18598,Female,4.76,Low
12819,Female,5.94,Low
10501,Male,5.9,Low
5215,Other,6.81,Low
3633,Other,6.88,Low
18870,Male,6.24,Low
24000,Female,8.39,Low
4019,Female,7.18,Low
6013,Female,8.35,Low
1412,Male,5.42,Low
19558,Other,6.78,Low
10833,Male,3.04,Low
11792,Other,6.85,Low
10512,Male,7.67,Low
15275,Female,5.94,Low
9230,Female,4.1,Low
18711,Male,4.1,Low
3373,Other,5.5,Low
724,Male,9.72,Low
10605,Other,6.31,Low
22815,Female,8.2,Low
2684,Female,7.95,Low
11554,Other,5.13,Low
10643,Female,8.29,Low
17293,Other,6.34,Low
18135,Female,1.1,Low
18958,Other,7.14,Low
6174,Male,5.17,Low
21864,Female,5.11,Low
24884,Male,4.2,Low
10103,Male,6.05,Low
13178,Male,3.09,Low
17258,Other,6.07,Low
11726,Female,3.37,Low
6705,Male,6.3,Low
5575,Other,6.31,Low
22385,Other,3.63,Low
24506,Female,4.33,Low
2159,Female,5.52,Low
24844,Male,9.19,Low
24136,Male,4.71,Low
9159,Other,4.01,Low
15043,Other,5.96,Low
5360,Other,7.27,Low
12004,Female,5.26,Low
1666,Female,6.6,Low
17307,Male,5.31,Low
1578,Male,3.46,Low
4314,Other,3.03,Low
11845,Other,9.77,Low
6768,Male,6.38,Low
18124,Other,7.57,Low
22685,Female,7.01,Low
9093,Other,3.98,Low
6825,Male,4.51,Low
11390,Other,5.01,Low
24248,Other,5.17,Low
14173,Male,4.07,Low
14848,Female,4.35,Low
7096,Male,4.52,Low
9466,Female,3.61,Low
10010,Female,5.71,Low
16290,Male,5.55,Low
299,Female,5.63,Low
23039,Female,8.93,Low
23294,Other,9.53,Low
16489,Female,4.2,Low
10133,Male,6.53,Low
24947,Other,4.04,Low
12493,Female,5.58,Low
23065,Other,7.01,Low
22114,Female,9.97,Low
10033,Male,4.6,Low
1356,Female,6.59,Low
3299,Female,4.91,Low
3270,Male,3.35,Low
11731,Other,7.41,Low
18947,Male,4.24,Low
12863,Female,7.24,Low
7826,Other,4.19,Low
12191,Male,5.37,Low
2767,Female,5.61,Low
18226,Female,4.63,Low
2339,Female,5.5,Low
7747,Male,5.49,Low
11171,Male,6.25,Low
2779,Female,3.04,Low
13026,Female,3.91,Low
14300,Male,4.36,Low
24730,Male,5.33,Low
7625,Other,4.5,Low
24518,Male,2.22,Low
16151,Male,7.06,Low
23929,Other,5.9,Low
13326,Male,6.15,Low
15690,Female,6.84,Low
22405,Female,6.38,Low
12023,Male,5.47,Low
5066,Other,5.03,Low
21067,Other,7.91,Low
4538,Male,7.49,Low
23977,Female,9.13,Low
8598,Other,5.41,Low
11464,Other,8.64,Low
1083,Male,5.99,Low
18522,Other,7.3,Low
18978,Other,6.84,Low
19356,Other,4.91,Low
18257,Other,6.87,Low
22937,Male,3.3,Low
5724,Other,5.16,Low
6763,Other,8.0,Low
14222,Other,3.62,Low
21800,Female,5.83,Low
8328,Other,4.21,Low
20575,Male,9.14,Low
212,Male,4.58,Low
11182,Male,8.89,Low
2663,Male,6.74,Low
5878,Other,5.54,Low
22217,Female,9.54,Low
88,Other,8.93,Low
23819,Other,10.23,Low
23418,Male,7.2,Low
6601,Male,4.53,Low
15231,Female,5.96,Low
1343,Other,5.0,Low
7028,Male,9.42,Low
2799,Female,6.77,Low
22129,Other,5.23,Low
11296,Other,6.86,Low
13152,Male,7.61,Low
9254,Male,8.52,Low
1371,Female,8.61,Low
6781,Male,9.26,Low
22124,Female,5.29,Low
1400,Female,7.17,Low
14157,Male,4.25,Low
5855,Male,4.07,Low
5281,Other,4.74,Low
7443,Female,3.81,Low
18220,Male,3.38,Low
1687,Other,7.77,Low
17815,Female,8.78,Low
17841,Male,6.63,Low
19987,Male,10.04,Low
15317,Other,7.22,Low
18342,Male,3.78,Low
24449,Female,6.73,Low
18040,Other,6.48,Low
5025,Female,5.66,Low
8534,Other,7.31,Low
22157,Male,4.92,Low
16932,Other,5.81,Low
18984,Other,8.45,Low
23503,Other,4.13,Low
16044,Other,10.77,Low
19369,Male,8.51,Low
8929,Female,5.46,Low
4889,Female,2.47,Low
6565,Female,6.94,Low
9474,Male,8.7,Low
16369,Other,8.69,Low
1072,Other,5.89,Low
13545,Male,10.61,Low
5488,Male,6.4,Low
18130,Male,5.18,Low
2453,Other,4.57,Low
10273,Male,6.6,Low
4902,Other,5.37,Low
9478,Female,6.54,Low
20197,Male,8.35,Low
23081,Other,5.5,Low
12573,Female,5.22,Low
20612,Male,8.81,Low
19540,Female,3.24,Low
12319,Female,10.0,Low
22649,Other,1.5,Low
20406,Male,4.2,Low
10753,Other,9.91,Low
21377,Female,5.09,Low
20031,Other,6.32,Low
6227,Female,5.67,Low
8410,Male,4.68,Low
15169,Male,6.09,Low
14209,Male,3.48,Low
3991,Male,8.69,Low
2621,Other,6.82,Low
24725,Male,4.85,Low
8399,Female,6.52,Low
24709,Other,9.95,Low
7103,Male,6.7,Low
9676,Other,4.1,Low
5425,Other,3.38,Low
21984,Male,4.27,Low
3069,Male,5.62,Low
17640,Male,8.57,Low
21733,Male,7.51,Low
17234,Female,5.44,Low
24033,Male,7.47,Low
7467,Female,5.91,Low
16467,Female,8.55,Low
1978,Other,6.66,Low
13256,Other,6.61,Low
8541,Female,4.34,Low
13000,Male,8.14,Low
10686,Other,6.99,Low
10728,Male,5.34,Low
225,Male,5.23,Low
15463,Other,5.4,Low
21564,Female,7.21,Low
80,Female,3.25,Low
7079,Other,5.83,Low
21576,Other,4.21,Low
3717,Female,6.86,Low
949,Female,4.52,Low
19266,Female,6.53,Low
4222,Male,2.82,Low
22979,Male,6.04,Low
9066,Other,9.02,Low
12982,Male,3.76,Low
4636,Female,5.72,Low
5617,Other,5.49,Low
17979,Male,11.14,Low
23926,Other,5.82,Low
7641,Other,5.86,Low
12546,Other,10.62,Low
13474,Female,4.57,Low
18004,Male,7.5,Low
5608,Male,9.48,Low
14123,Female,8.65,Low
9874,Other,4.7,Low
8463,Female,9.07,Low
1133,Female,6.64,Low
7819,Female,6.85,Low
6236,Other,6.67,Low
10179,Male,6.16,Low
745,Other,4.72,Low
17363,Other,3.58,Low
15362,Male,5.16,Low
18501,Other,8.3,Low
19217,Male,7.97,Low
18951,Female,6.43,Low
16990,Other,5.95,Low
18368,Other,2.98,Low
14365,Female,8.35,Low
20468,Male,6.54,Low
16607,Male,7.2,Low
8368,Female,8.96,Low
24538,Female,5.83,Low
13798,Other,4.09,Low
357,Other,6.44,Low
8009,Other,7.61,Low
23782,Other,7.86,Low
6493,Female,8.99,Low
9301,Male,5.64,Low
19900,Male,7.49,Low
12227,Female,7.27,Low
22875,Female,5.22,Low
20267,Other,8.4,Low
15596,Male,7.02,Low
5805,Other,6.83,Low
11362,Male,6.37,Low
14220,Male,4.01,Low
15514,Male,5.43,Low
7034,Female,5.2,Low
5919,Other,4.57,Low
23217,Other,4.93,Low
12747,Other,6.21,Low
17277,Other,1.27,Low
388,Female,1.99,Low
24828,Male,5.8,Low
20525,Male,4.87,Low
13960,Male,8.07,Low
23421,Other,7.02,Low
440,Female,6.33,Low
915,Female,8.01,Low
20144,Male,6.09,Low
6092,Female,6.81,Low
3231,Male,5.48,Low
21860,Female,3.67,Low
13713,Other,1.22,Low
6905,Male,5.3,Low
10660,Female,9.23,Low
10399,Female,7.37,Low
17130,Female,7.61,Low
10934,Other,5.94,Low
16017,Female,6.21,Low
18555,Other,6.87,Low
2915,Other,6.14,Low
24586,Female,3.76,Low
1362,Other,6.52,Low
13275,Male,4.73,Low
22113,Male,7.76,Low
11372,Other,6.24,Low
7974,Other,5.54,Low
8969,Other,4.86,Low
20213,Female,4.45,Low
21621,Male,6.93,Low
17134,Male,6.97,Low
4580,Male,7.45,Low
14169,Male,6.29,Low
14111,Other,6.46,Low
9893,Male,6.41,Low
7867,Male,7.37,Low
745,Female,7.85,Low
8722,Male,9.29,Low
454,Other,5.78,Low
1991,Female,5.65,Low
1579,Male,7.34,Low
12111,Other,8.73,Low
20434,Male,7.41,Low
213,Male,6.44,Low
23311,Female,4.02,Low
19589,Male,8.49,Low
20565,Male,8.12,Low
24078,Male,6.48,Low
1928,Female,5.36,Low
11909,Male,8.97,Low
13489,Other,4.74,Low
16196,Male,10.99,Low
13215,Other,3.41,Low
10034,Male,5.5,Low
23311,Female,4.96,Low
2947,Female,5.65,Low
9317,Other,6.47,Low
23275,Other,7.2,Low
8786,Male,5.09,Low
15094,Female,6.72,Low
17952,Female,9.45,Low
14408,Female,4.8,Low
7650,Male,4.25,Low
8253,Female,3.47,Low
19833,Other,5.06,Low
7702,Male,8.63,Low
4280,Female,4.29,Low
19924,Other,5.83,Low
16897,Female,3.56,Low
9941,Other,5.25,Low
7208,Other,3.63,Low
2189,Female,6.48,Low
15995,Other,0.5,Low
22708,Male,4.23,Low
10533,Male,6.87,Low
17468,Male,4.18,Low
7791,Female,4.35,Low
1013,Other,5.45,Low
24576,Male,9.81,Low
15570,Other,7.67,Low
1939,Male,6.82,Low
2832,Male,1.61,Low
4978,Female,6.01,Low
3284,Female,4.56,Low
6874,Female,4.18,Low
9178,Other,6.77,Low
9285,Other,3.74,Low
23672,Female,7.22,Low
2538,Other,8.02,Low
10785,Male,5.27,Low
24400,Male,5.57,Low
16437,Female,7.01,Low
5288,Other,5.22,Low
24629,Other,7.38,Low
13300,Male,3.19,Low
24395,Female,5.91,Low
18383,Other,4.69,Low
9628,Other,6.18,Low
23663,Other,5.35,Low
13918,Other,6.91,Low
3561,Other,6.05,Low
10256,Other,8.38,Low
17209,Other,9.17,Low
10511,Male,5.85,Low
17547,Other,5.46,Low
15535,Female,6.63,Low
3061,Female,10.35,Low
9977,Other,4.47,Low
2261,Male,6.47,Low
7828,Other,8.68,Low
7120,Male,6.28,Low
24603,Female,8.88,Low
15605,Male,6.57,Low
14948,Female,7.8,Low
23291,Male,5.9,Low
18853,Female,4.45,Low
4261,Other,5.86,Low
7520,Other,3.3,Low
19456,Other,1.31,Low
7186,Female,5.07,Low
21800,Female,7.46,Low
23518,Male,8.84,Low
14883,Female,7.73,Low
6355,Other,5.79,Low
18026,Other,4.71,Low
14810,Other,8.73,Low
11440,Other,5.58,Low
18838,Female,7.11,Low
9397,Female,8.69,Low
18435,Female,1.66,Low
6227,Female,3.05,Low
10048,Male,6.43,Low
20117,Female,5.59,Low
22066,Male,4.44,Low
4911,Other,1.68,Low
8405,Female,5.62,Low
3672,Male,5.01,Low
17323,Female,8.1,Low
16606,Male,6.15,Low
1014,Female,4.8,Low
23654,Female,6.36,Low
7008,Other,5.78,Low
5471,Other,5.61,Low
13666,Male,7.39,Low
3997,Other,8.86,Low
17862,Female,7.04,Low
9576,Female,7.83,Low
19812,Female,5.63,Low
9065,Male,6.39,Low
22660,Other,6.43,Low
24846,Other,5.11,Low
9671,Female,3.53,Low
17744,Male,7.24,Low
142,Male,7.01,Low
21050,Male,6.96,Low
20817,Other,8.06,Low
12812,Female,4.75,Low
23676,Male,7.59,Low
3795,Female,6.02,Low
7250,Male,1.69,Low
11461,Female,7.89,Low
18068,Female,2.78,Low
22273,Other,5.19,Low
24802,Male,8.45,Low
21494,Male,6.1,Low
2373,Other,2.9,Low
1948,Female,6.16,Low
8573,Other,5.46,Low
21186,Female,9.03,Low
5541,Male,8.59,Low
20468,Other,7.8,Low
12841,Male,5.96,Low
22811,Male,6.44,Low
9295,Other,5.35,Low
20378,Other,4.22,Low
18668,Male,7.19,Low
14839,Female,7.94,Low
23974,Female,5.18,Low
3555,Female,4.08,Low
15815,Male,8.29,Low
19873,Other,6.91,Low
12360,Female,7.33,Low
1593,Male,9.23,Low
9083,Male,7.92,Low
13346,Other,5.76,Low
21631,Female,7.35,Low
18732,Female,4.68,Low
1987,Female,6.44,Low
11482,Female,3.66,Low
12948,Other,7.02,Low
7170,Female,7.08,Low
21200,Male,4.29,Low
24602,Female,6.21,Low
9784,Female,8.89,Low
15393,Male,4.19,Low
18127,Female,8.6,Low
7745,Male,7.17,Low
1184,Male,4.82,Low
5531,Female,6.94,Low
23896,Female,4.74,Low
24780,Other,7.26,Low
11230,Female,8.69,Low
15245,Other,7.61,Low
4063,Male,3.89,Low
9734,Other,6.98,Low
16542,Female,5.21,Low
8120,Male,9.91,Low
18819,Other,6.84,Low
9552,Other,5.22,Low
19997,Female,3.44,Low
24453,Other,5.86,Low
23725,Female,8.53,Low
4404,Other,7.65,Low
16658,Male,6.33,Low
21563,Other,6.72,Low
21474,Female,6.16,Low
15484,Male,5.37,Low
11062,Female,4.69,Low
24083,Male,2.23,Low
14672,Male,8.59,Low
19660,Male,8.88,Low
24392,Other,9.2,Low
17906,Female,7.71,Low
13127,Female,5.91,Low
939,Other,6.28,Low
8204,Male,2.32,Low
1972,Male,3.65,Low
20339,Other,7.74,Low
12494,Female,7.49,Low
17014,Male,9.12,Low
10132,Male,7.36,Low
17346,Other,2.79,Low
12893,Male,4.53,Low
14915,Female,5.98,Low
15625,Other,5.99,Low
8144,Female,3.4,Low
5239,Male,5.59,Low
10903,Male,2.81,Low
15291,Female,5.27,Low
9980,Female,4.92,Low
20998,Female,4.09,Low
11865,Female,4.82,Low
9820,Female,4.33,Low
16224,Other,6.12,Low
102,Female,2.08,Low
1801,Female,5.75,Low
5839,Male,6.0,Low
16591,Other,6.43,Low
20691,Other,4.35,Low
14619,Female,5.95,Low
8598,Female,1.28,Low
11265,Male,9.04,Low
18786,Male,3.68,Low
11907,Other,4.91,Low
21986,Male,7.11,Low
16801,Female,7.03,Low
15465,Female,3.34,Low
12088,Other,6.21,Low
334,Male,4.94,Low
24991,Female,4.57,Low
22570,Other,4.52,Low
1228,Female,5.7,Low
5444,Female,7.92,Low
14906,Male,7.73,Low
17115,Female,6.72,Low
2938,Other,1.67,Low
12770,Other,6.74,Low
5222,Other,3.13,Low
20057,Male,11.3,Low
3961,Other,5.74,Low
6552,Other,4.99,Low
9089,Female,4.71,Low
20199,Male,8.01,Low
13225,Other,3.87,Low
15765,Male,4.66,Low
24579,Male,5.04,Low
6580,Male,7.5,Low
18008,Female,5.2,Low
22965,Other,6.44,Low
8325,Other,3.87,Low
17222,Male,6.43,Low
5929,Other,4.95,Low
16604,Other,5.87,Low
19794,Male,5.44,Low
5581,Other,1.87,Low
5499,Female,7.4,Low
6352,Other,6.44,Low
4273,Other,1.71,Low
24687,Female,8.17,Low
11389,Other,4.27,Low
8772,Other,7.3,Low
5768,Male,7.93,Low
3138,Male,7.71,Low
15936,Other,6.24,Low
7910,Other,6.84,Low
8448,Female,4.77,Low
6815,Female,8.34,Low
2198,Male,6.09,Low
8337,Female,5.79,Low
9056,Other,3.5,Low
24002,Other,6.25,Low
19398,Female,8.12,Low
4490,Other,6.93,Low
21955,Female,8.83,Low
18240,Female,6.32,Low
16022,Male,5.1,Low
3366,Other,5.7,Low
12377,Female,8.1,Low
8935,Male,9.57,Low
1879,Male,8.49,Low
7792,Male,5.86,Low
8461,Female,3.09,Low
4598,Male,7.92,Low
21836,Male,6.32,Low
1130,Other,2.31,Low
18944,Male,10.81,Low
7889,Male,6.87,Low
10141,Male,6.24,Low
3584,Male,3.7,Low
13781,Male,7.05,Low
6760,Other,5.43,Low
9253,Male,2.79,Low
10860,Other,4.97,Low
18984,Male,7.02,Low
15929,Female,2.72,Low
4903,Male,7.27,Low
13991,Female,8.22,Low
19985,Male,4.47,Low
2149,Other,4.97,Low
